customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group
CUST0506,Male,0,No,Yes,8,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,62.62,508.44,,0-12
CUST0507,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card,114.58,1136.85,,0-12
CUST0508,Male,0,Yes,No,9,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,41.77,383.71,,0-12
CUST0509,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,45.67,725.1,,13-24
CUST0510,Female,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,30.09,2019.6,,61-72
CUST0511,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,80.56,3787.97,,37-48
CUST0512,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card,87.99,4488.55,,49-60
CUST0513,Male,1,Yes,Yes,24,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,84.29,2030.15,,13-24
CUST0514,Female,0,No,Yes,20,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,106.11,2114.23,,13-24
CUST0515,Female,0,No,Yes,64,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,68.64,4389.9,,61-72
CUST0516,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,33.45,2074.67,,61-72
CUST0517,Female,0,Yes,No,50,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,48.94,2453.23,,49-60
CUST0518,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.24,3012.73,,25-36
CUST0519,Female,1,No,No,65,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card,81.31,5291.21,,61-72
CUST0520,Female,0,Yes,No,14,No,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,73.1,1021.39,,13-24
CUST0521,Female,0,Yes,Yes,38,No,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,88.3,3349.18,,37-48
CUST0522,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer,83.74,5783.24,,61-72
CUST0523,Female,1,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,108.13,-8.18,,
CUST0524,Male,1,No,Yes,22,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,78.6,1729.5,,13-24
CUST0525,Female,1,Yes,No,38,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,97.86,3709.96,,37-48
CUST0526,Male,0,Yes,No,56,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,44.87,2509.85,,49-60
CUST0527,Male,1,No,Yes,33,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card,87.82,2900.08,,25-36
CUST0528,Female,0,No,No,40,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,110.22,4409.92,,37-48
CUST0529,Female,0,No,No,72,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,58.57,4215.13,,61-72
CUST0530,Female,0,No,Yes,12,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,One year,No,Credit card,97.91,1173.5,,0-12
CUST0531,Male,0,No,Yes,69,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,92.48,6375.66,,61-72
CUST0532,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,25.95,128.87,,0-12
CUST0533,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Bank transfer,78.15,3994.72,,49-60
CUST0534,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,33.02,73.05,,0-12
CUST0535,Male,0,No,Yes,62,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,One year,No,Credit card,116.73,7230.16,,61-72
CUST0536,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,101.14,4845.32,,37-48
CUST0537,Female,0,Yes,No,46,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,30.97,1433.29,,37-48
CUST0538,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,32.18,1738.25,,49-60
CUST0539,Male,0,No,Yes,63,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,79.45,5006.11,,61-72
CUST0540,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,54.49,3492.97,,61-72
CUST0541,Male,0,No,No,66,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer,23.49,1546.63,,61-72
CUST0542,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer,74.16,1037.88,,13-24
CUST0543,Male,0,Yes,No,31,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,58.78,1831.55,,25-36
CUST0544,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,No,Credit card,30.11,2020.81,,61-72
CUST0545,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,100.19,1696.3,,13-24
CUST0546,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Bank transfer,111.51,4676.08,,37-48
CUST0547,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,95.66,3246.53,,25-36
CUST0548,Female,0,No,No,57,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,102.24,5833.01,,49-60
CUST0549,Female,1,Yes,No,32,No,Yes,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,41.65,1328.71,,25-36
CUST0550,Male,0,No,No,13,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer,46.36,593.11,,13-24
CUST0551,Male,1,Yes,No,33,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,40.85,1356.93,,25-36
CUST0552,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,96.51,5783.99,,49-60
CUST0553,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer,114.79,334.56,,0-12
CUST0554,Female,0,No,Yes,58,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,91.68,5312.18,,49-60
CUST0555,Male,1,No,Yes,28,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Credit card,108.15,3022.9,,25-36
CUST0556,Female,0,No,No,5,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,83.87,417.79,,0-12
CUST0557,Female,0,Yes,Yes,48,Yes,No,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card,58.77,2829.37,,37-48
CUST0558,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,62.58,2448.2,,37-48
CUST0559,Female,0,No,No,64,No,No,DSL,No,No,No,No internet service,No,No internet service,Two year,No,Mailed check,27.53,1761.06,,61-72
CUST0560,Female,0,No,No,68,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,23.15,1572.42,,61-72
CUST0561,Female,1,No,Yes,26,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card,89.55,2329.4,,25-36
CUST0562,Male,1,No,No,5,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Electronic check,63.84,314.07,,0-12
CUST0563,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,75.22,893.68,,0-12
CUST0564,Male,0,No,Yes,63,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,75.77,4782.29,,61-72
CUST0565,Female,0,Yes,No,61,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,47.74,2905.87,,61-72
CUST0566,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,67.59,1210.59,,13-24
CUST0567,Female,0,Yes,No,42,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card,67.08,2816.81,,37-48
CUST0568,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,58.84,1117.79,,13-24
CUST0569,Male,0,No,No,67,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,102.07,6829.06,,61-72
CUST0570,Male,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,65.12,2793.12,,37-48
CUST0571,Female,0,Yes,No,22,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,80.36,1765.48,,13-24
CUST0572,Male,0,No,No,1,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,109.55,113.22,,0-12
CUST0573,Male,0,No,Yes,21,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card,106.62,2233.59,,13-24
CUST0574,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Credit card,109.04,6104.7,,49-60
CUST0575,Male,1,Yes,Yes,71,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,47.0,3338.15,,61-72
CUST0576,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,23.5,148.77,,0-12
CUST0577,Male,0,No,Yes,55,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.11,2532.57,,49-60
CUST0578,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,47.87,3152.09,,61-72
CUST0579,Female,0,No,No,15,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,110.94,1663.89,,13-24
CUST0580,Female,1,Yes,No,50,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,84.92,4250.93,,49-60
CUST0581,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,28.17,1992.27,,61-72
CUST0582,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,33.54,367.43,,0-12
CUST0583,Female,0,No,Yes,52,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.57,1840.0,,49-60
CUST0584,Female,1,No,No,4,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,83.04,322.83,,0-12
CUST0585,Female,1,Yes,No,26,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,93.54,2431.7,,25-36
CUST0586,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,105.96,1161.52,,0-12
CUST0587,Female,0,Yes,Yes,16,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer,114.06,1831.86,,13-24
CUST0588,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer,40.17,202.89,,0-12
CUST0589,Female,1,Yes,No,4,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,50.98,203.0,,0-12
CUST0590,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,44.03,2463.84,,49-60
CUST0591,Male,1,Yes,No,27,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Mailed check,55.88,1508.7,,25-36
CUST0592,Female,0,Yes,Yes,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,111.47,7570.77,,61-72
CUST0593,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,77.51,4503.44,,49-60
CUST0594,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,93.82,3012.21,,25-36
CUST0595,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.01,4203.24,,61-72
CUST0596,Female,0,Yes,No,49,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,22.89,1114.02,,49-60
CUST0597,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,26.42,468.43,,13-24
CUST0598,Male,0,Yes,Yes,68,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,73.79,5020.94,,61-72
CUST0599,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.88,5975.43,,61-72
CUST0600,Female,0,Yes,Yes,46,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer,41.53,1917.34,,37-48
CUST0601,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,92.19,3508.26,,37-48
CUST0602,Female,1,No,Yes,67,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Electronic check,101.07,6770.68,,61-72
CUST0603,Female,1,Yes,Yes,32,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,61.19,1960.34,,25-36
CUST0604,Female,1,No,No,12,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,94.64,1139.45,,0-12
CUST0605,Male,1,No,No,53,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.4,3201.45,,49-60
CUST0606,Male,0,Yes,No,6,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,87.84,526.55,,0-12
CUST0607,Male,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.4,1256.1,,13-24
CUST0608,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card,119.19,2146.57,,13-24
CUST0609,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card,54.54,2893.5,,49-60
CUST0610,Female,0,No,Yes,19,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,61.1,1163.16,,13-24
CUST0611,Male,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card,36.56,1028.06,,25-36
CUST0612,Female,0,Yes,No,23,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Electronic check,40.41,932.29,,13-24
CUST0613,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,89.34,5539.47,,61-72
CUST0614,Female,0,Yes,Yes,56,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,111.7,6258.84,,49-60
CUST0615,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,59.46,415.21,,0-12
CUST0616,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,37.98,2311.61,,61-72
CUST0617,Male,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Two year,No,Credit card,48.51,1348.31,,25-36
CUST0618,Female,1,No,Yes,16,Yes,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,65.51,1049.36,,13-24
CUST0619,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,49.07,3191.36,,61-72
CUST0620,Male,0,Yes,Yes,5,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,43.36,226.24,,0-12
CUST0621,Female,1,No,Yes,57,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,93.6,5332.43,,49-60
CUST0622,Female,1,No,Yes,68,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,20.78,1410.92,,61-72
CUST0623,Male,1,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,73.92,1989.88,,25-36
CUST0624,Female,0,No,Yes,61,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.38,6053.59,,61-72
CUST0625,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.62,1870.26,,37-48
CUST0626,Female,0,No,No,68,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,80.33,5457.43,,61-72
CUST0627,Male,0,No,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer,86.89,3477.78,,37-48
CUST0628,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card,85.5,4107.76,,37-48
CUST0629,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,64.58,3099.26,,37-48
CUST0630,Male,0,No,Yes,70,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,54.66,3833.73,,61-72
CUST0631,Male,0,No,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,103.59,206.06,,0-12
CUST0632,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,95.84,858.26,,0-12
CUST0633,Male,0,Yes,No,34,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card,52.13,1780.34,,25-36
CUST0634,Male,0,No,Yes,1,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,30.3,37.53,,0-12
CUST0635,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,27.18,618.42,,13-24
CUST0636,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,29.43,1079.43,,37-48
CUST0637,Male,1,Yes,No,21,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,78.29,1635.89,,13-24
CUST0638,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,25.17,624.98,,25-36
CUST0639,Female,0,No,No,42,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,53.69,2264.43,,37-48
CUST0640,Female,0,Yes,No,54,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,95.32,5148.45,,49-60
CUST0641,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card,49.43,1875.81,,37-48
CUST0642,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,96.33,2705.01,,25-36
CUST0643,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,94.55,1795.51,,13-24
CUST0644,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,44.58,1779.5,,37-48
CUST0645,Female,0,No,No,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,92.88,4931.46,,49-60
CUST0646,Male,1,No,Yes,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,94.78,1807.81,,13-24
CUST0647,Male,0,No,No,18,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,59.75,1082.37,,13-24
CUST0648,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,41.04,2667.85,,61-72
CUST0649,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,72.13,2097.56,,25-36
CUST0650,Male,1,Yes,No,52,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,112.14,5824.87,,49-60
CUST0651,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,83.96,2772.14,,25-36
CUST0652,Female,0,Yes,No,21,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,37.29,792.77,,13-24
CUST0653,Male,0,No,No,66,Yes,No phone service,No,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,88.28,5822.3,,61-72
CUST0654,Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,62.72,319.49,,0-12
CUST0655,Female,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,79.15,2057.71,,25-36
CUST0656,Male,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,93.41,831.49,,0-12
CUST0657,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card,71.49,5152.54,,61-72
CUST0658,Male,1,No,No,47,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,101.4,4759.17,,37-48
CUST0659,Female,1,No,Yes,69,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,92.22,6365.81,,61-72
CUST0660,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer,81.51,4719.29,,49-60
CUST0661,Female,0,No,Yes,58,Yes,No phone service,No,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,35.08,2043.58,,49-60
CUST0662,Male,0,No,Yes,1,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card,103.59,99.42,,0-12
CUST0663,Male,0,No,Yes,28,Yes,No phone service,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Bank transfer,113.59,3175.05,,25-36
CUST0664,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,33.7,2250.48,,61-72
CUST0665,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,68.82,4413.4,,61-72
CUST0666,Male,0,No,No,25,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,45.89,1151.49,,25-36
CUST0667,Female,0,Yes,No,9,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,95.45,863.88,,0-12
CUST0668,Female,0,No,No,52,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,92.16,4792.31,,49-60
CUST0669,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card,34.09,1976.71,,49-60
CUST0670,Male,0,No,No,21,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,107.7,2253.9,,13-24
CUST0671,Male,0,No,No,50,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Bank transfer,38.1,1906.2,,49-60
CUST0672,Female,1,No,Yes,47,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,99.73,4682.25,,37-48
CUST0673,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,65.7,1323.54,,13-24
CUST0674,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.83,1115.36,,13-24
